"죄종별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"우표(인지)등위조·변조","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"우표(인지)등위조·변조","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"우표(인지)등위조·변조","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"우표(인지)등위조·변조","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"우표(인지)등위조·변조","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"우표(인지)등위조·변조","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"사기","발생건수[건]","건","1","-","","","","-","-","-","-","-","-","-",
"사기","검거건수[건]","건","22","11","24","13","15","34","9","13","8","2","3","10",
"사기","발생건수 대비 검거건수[%]","%","2200","1100","2400","1300","1500","-","-","-","-","-","-","-",
"사기","검거인원[명]","명","90","26","67","106","77","179","120","158","13","4","17","22",
"사기","남자검거인원[명]","명","79","23","64","98","70","164","119","155","9","1","14","17",
"사기","여자검거인원[명]","명","7","1","2","7","6","15","1","3","3","3","3","2",
"사기","불상검거인원[명]","명","4","2","1","1","1","-","-","-","1","-","-","3",
"사기","법인체[개]","개","","1","","1","","10","2","-","-","-","-","-",
"사기","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"사기","검거건수[건]","건","14","7","19","7","10","26","7","9","6","1","1","7",
"사기","발생건수 대비 검거건수[%]","%","1400","700","1900","700","1000","-","-","-","-","-","-","-",
"사기","검거인원[명]","명","49","15","43","72","33","122","110","151","8","4","3","10",
"사기","남자검거인원[명]","명","46","14","41","66","29","111","109","149","6","1","2","9",
"사기","여자검거인원[명]","명","3","-","1","6","4","11","1","2","2","3","1","1",
"사기","불상검거인원[명]","명","-","1","1","","","-","-","-","-","-","-","-",
"사기","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"사기(상습)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"사기(상습)","검거건수[건]","건","-","-","","","","4","-","-","-","-","-","-",
"사기(상습)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"사기(상습)","검거인원[명]","명","-","-","1","","","24","1","-","-","-","-","-",
"사기(상습)","남자검거인원[명]","명","-","-","1","","","23","1","-","-","-","-","-",
"사기(상습)","여자검거인원[명]","명","-","-","","","","1","-","-","-","-","-","-",
"사기(상습)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"사기(상습)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"준사기","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"준사기","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"준사기","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"준사기","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"준사기","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"준사기","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"준사기","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"준사기","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"준사기(상습)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"준사기(상습)","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"준사기(상습)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"준사기(상습)","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"준사기(상습)","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"준사기(상습)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"준사기(상습)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"준사기(상습)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"컴퓨터등사용사기","발생건수[건]","건","1","-","","","","-","-","-","-","-","-","-",
"컴퓨터등사용사기","검거건수[건]","건","4","-","1","2","1","-","-","2","2","1","-","1",
"컴퓨터등사용사기","발생건수 대비 검거건수[%]","%","400","","100","200","100","-","-","-","-","-","-","-",
"컴퓨터등사용사기","검거인원[명]","명","11","-","9","18","33","-","-","2","5","-","-","6",
"컴퓨터등사용사기","남자검거인원[명]","명","8","-","9","17","30","-","-","1","3","-","-","3",
"컴퓨터등사용사기","여자검거인원[명]","명","1","-","","","2","-","-","1","1","-","-","1",
"컴퓨터등사용사기","불상검거인원[명]","명","2","-","","1","1","-","-","-","1","-","-","2",
"컴퓨터등사용사기","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"편의시설부정이용","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"편의시설부정이용","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"편의시설부정이용","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"편의시설부정이용","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"편의시설부정이용","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"편의시설부정이용","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"편의시설부정이용","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"편의시설부정이용","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"부당이득","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"부당이득","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"부당이득","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"부당이득","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"부당이득","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"부당이득","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"부당이득","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"부당이득","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"부당이득(상습)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"부당이득(상습)","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"부당이득(상습)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"부당이득(상습)","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"부당이득(상습)","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"부당이득(상습)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"부당이득(상습)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"부당이득(상습)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"특경법(사기)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"특경법(사기)","검거건수[건]","건","4","4","4","4","4","4","2","2","-","-","2","2",
"특경법(사기)","발생건수 대비 검거건수[%]","%","400","400","400","400","400","-","-","-","-","-","-","-",
"특경법(사기)","검거인원[명]","명","30","11","14","16","11","33","9","5","-","-","14","6",
"특경법(사기)","남자검거인원[명]","명","25","9","13","15","11","30","9","5","-","-","12","5",
"특경법(사기)","여자검거인원[명]","명","3","1","1","1","","3","-","-","-","-","2","-",
"특경법(사기)","불상검거인원[명]","명","2","1","","","","-","-","-","-","-","-","1",
"특경법(사기)","법인체[개]","개","","1","","1","","10","2","-","-","-","-","-",
"보험사기방지특별법위반","발생건수[건]","건","","","","","","-","-","-","-","-","-","-",
"보험사기방지특별법위반","검거건수[건]","건","","","","","","-","-","-","-","-","-","-",
"보험사기방지특별법위반","발생건수 대비 검거건수[%]","%","","","","","","-","-","-","-","-","-","-",
"보험사기방지특별법위반","검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"보험사기방지특별법위반","남자검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"보험사기방지특별법위반","여자검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"보험사기방지특별법위반","불상검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"보험사기방지특별법위반","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"횡령","발생건수[건]","건","1","-","","","","-","-","-","-","-","-","-",
"횡령","검거건수[건]","건","7","3","10","6","9","1","4","5","1","-","-","-",
"횡령","발생건수 대비 검거건수[%]","%","700","300","1000","600","900","-","-","-","-","-","-","-",
"횡령","검거인원[명]","명","22","12","26","35","17","1","13","16","11","2","2","1",
"횡령","남자검거인원[명]","명","21","12","24","27","17","-","13","12","11","1","2","1",
"횡령","여자검거인원[명]","명","1","-","2","8","","-","-","3","-","1","-","-",
"횡령","불상검거인원[명]","명","-","-","","","","1","-","1","-","-","-","-",
"횡령","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"횡령","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"횡령","검거건수[건]","건","-","-","","1","1","1","-","-","-","-","-","-",
"횡령","발생건수 대비 검거건수[%]","%","-","","","100","100","-","-","-","-","-","-","-",
"횡령","검거인원[명]","명","-","-","2","8","1","1","-","-","-","-","2","-",
"횡령","남자검거인원[명]","명","-","-","2","8","1","-","-","-","-","-","2","-",
"횡령","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"횡령","불상검거인원[명]","명","-","-","","","","1","-","-","-","-","-","-",
"횡령","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"업무상횡령","발생건수[건]","건","1","-","","","","-","-","-","-","-","-","-",
"업무상횡령","검거건수[건]","건","5","-","8","","6","-","4","4","1","-","-","-",
"업무상횡령","발생건수 대비 검거건수[%]","%","500","","800","","600","-","-","-","-","-","-","-",
"업무상횡령","검거인원[명]","명","20","3","12","2","12","-","11","14","11","2","-","1",
"업무상횡령","남자검거인원[명]","명","19","3","12","2","12","-","11","11","11","1","-","1",
"업무상횡령","여자검거인원[명]","명","1","-","","","","-","-","2","-","1","-","-",
"업무상횡령","불상검거인원[명]","명","-","-","","","","-","-","1","-","-","-","-",
"업무상횡령","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"점유이탈물등횡령","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"점유이탈물등횡령","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"점유이탈물등횡령","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"점유이탈물등횡령","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"점유이탈물등횡령","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"점유이탈물등횡령","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"점유이탈물등횡령","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"점유이탈물등횡령","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"특경법(횡령)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"특경법(횡령)","검거건수[건]","건","2","3","2","5","2","-","-","1","-","-","-","-",
"특경법(횡령)","발생건수 대비 검거건수[%]","%","200","300","200","500","200","-","-","-","-","-","-","-",
"특경법(횡령)","검거인원[명]","명","2","9","12","25","4","-","2","2","-","-","-","-",
"특경법(횡령)","남자검거인원[명]","명","2","9","10","17","4","-","2","1","-","-","-","-",
"특경법(횡령)","여자검거인원[명]","명","-","-","2","8","","-","-","1","-","-","-","-",
"특경법(횡령)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특경법(횡령)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"배임","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"배임","검거건수[건]","건","3","4","4","7","1","1","3","8","5","-","4","7",
"배임","발생건수 대비 검거건수[%]","%","300","400","400","700","100","-","-","-","-","-","-","-",
"배임","검거인원[명]","명","4","26","14","40","6","7","7","40","24","-","5","7",
"배임","남자검거인원[명]","명","4","24","14","38","5","7","6","39","22","-","5","7",
"배임","여자검거인원[명]","명","-","2","","2","1","-","1","-","2","-","-","-",
"배임","불상검거인원[명]","명","-","-","","","","-","-","1","-","-","-","-",
"배임","법인체[개]","개","","","","","","-","-","3","-","-","-","-",
"배임","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"배임","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"배임","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"배임","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"배임","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"배임","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"배임","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"배임","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"업무상배임","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"업무상배임","검거건수[건]","건","1","-","","1","","-","-","1","3","-","4","7",
"업무상배임","발생건수 대비 검거건수[%]","%","100","","","100","","-","-","-","-","-","-","-",
"업무상배임","검거인원[명]","명","1","-","","3","","-","-","2","12","-","5","7",
"업무상배임","남자검거인원[명]","명","1","-","","2","","-","-","2","11","-","5","7",
"업무상배임","여자검거인원[명]","명","-","-","","1","","-","-","-","1","-","-","-",
"업무상배임","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"업무상배임","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"배임수재","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"배임수재","검거건수[건]","건","-","4","","3","1","-","1","3","-","-","-","-",
"배임수재","발생건수 대비 검거건수[%]","%","-","400","","300","100","-","-","-","-","-","-","-",
"배임수재","검거인원[명]","명","1","22","3","23","6","2","1","29","1","-","-","-",
"배임수재","남자검거인원[명]","명","1","20","3","22","5","2","1","29","1","-","-","-",
"배임수재","여자검거인원[명]","명","-","2","","1","1","-","-","-","-","-","-","-",
"배임수재","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"배임수재","법인체[개]","개","","","","","","-","-","2","-","-","-","-",
"배임증재","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"배임증재","검거건수[건]","건","-","-","","1","","-","-","-","-","-","-","-",
"배임증재","발생건수 대비 검거건수[%]","%","-","","","100","","-","-","-","-","-","-","-",
"배임증재","검거인원[명]","명","-","2","","8","","1","1","-","-","-","-","-",
"배임증재","남자검거인원[명]","명","-","2","","8","","1","1","-","-","-","-","-",
"배임증재","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"배임증재","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"배임증재","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"특경법(배임)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"특경법(배임)","검거건수[건]","건","2","-","3","2","","-","2","4","2","-","-","-",
"특경법(배임)","발생건수 대비 검거건수[%]","%","200","","300","200","","-","-","-","-","-","-","-",
"특경법(배임)","검거인원[명]","명","2","2","10","6","","-","5","9","11","-","-","-",
"특경법(배임)","남자검거인원[명]","명","2","2","10","6","","-","4","8","10","-","-","-",
"특경법(배임)","여자검거인원[명]","명","-","-","","","","-","1","-","1","-","-","-",
"특경법(배임)","불상검거인원[명]","명","-","-","","","","-","-","1","-","-","-","-",
"특경법(배임)","법인체[개]","개","","","","","","-","-","1","-","-","-","-",
"특경법(수재등)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"특경법(수재등)","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"특경법(수재등)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"특경법(수재등)","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특경법(수재등)","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특경법(수재등)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특경법(수재등)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특경법(수재등)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"특경법(증재등)","발생건수[건]","건","","-","","","","-","-","-","-","-","-","-",
"특경법(증재등)","검거건수[건]","건","","-","","","","1","-","-","-","-","-","-",
"특경법(증재등)","발생건수 대비 검거건수[%]","%","","","","","","-","-","-","-","-","-","-",
"특경법(증재등)","검거인원[명]","명","","-","","","","4","-","-","-","-","-","-",
"특경법(증재등)","남자검거인원[명]","명","","-","","","","4","-","-","-","-","-","-",
"특경법(증재등)","여자검거인원[명]","명","","-","","","","-","-","-","-","-","-","-",
"특경법(증재등)","불상검거인원[명]","명","","-","","","","-","-","-","-","-","-","-",
"특경법(증재등)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"특경법(알선수재)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"특경법(알선수재)","검거건수[건]","건","-","-","1","","","-","-","-","-","-","-","-",
"특경법(알선수재)","발생건수 대비 검거건수[%]","%","-","","100","","","-","-","-","-","-","-","-",
"특경법(알선수재)","검거인원[명]","명","-","-","1","","","-","-","-","-","-","-","-",
"특경법(알선수재)","남자검거인원[명]","명","-","-","1","","","-","-","-","-","-","-","-",
"특경법(알선수재)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특경법(알선수재)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"특경법(알선수재)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"풍속범죄","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"풍속범죄","검거건수[건]","건","44","24","4","5","5","7","1","5","2","2","3","-",
"풍속범죄","발생건수 대비 검거건수[%]","%","4400","2400","400","500","500","-","-","-","-","-","-","-",
"풍속범죄","검거인원[명]","명","97","70","14","9","24","32","1","11","4","5","3","-",
"풍속범죄","남자검거인원[명]","명","72","66","13","9","23","21","1","11","4","5","3","-",
"풍속범죄","여자검거인원[명]","명","25","2","1","","1","11","-","-","-","-","-","-",
"풍속범죄","불상검거인원[명]","명","-","2","","","","-","-","-","-","-","-","-",
"풍속범죄","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"성풍속범죄","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"성풍속범죄","검거건수[건]","건","-","1","","","","-","-","4","2","2","3","-",
"성풍속범죄","발생건수 대비 검거건수[%]","%","-","100","","","","-","-","-","-","-","-","-",
"성풍속범죄","검거인원[명]","명","-","7","","","","-","-","10","4","5","3","-",
"성풍속범죄","남자검거인원[명]","명","-","7","","","","-","-","10","4","5","3","-",
"성풍속범죄","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"성풍속범죄","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"성풍속범죄","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"간통","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"간통","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"간통","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"간통","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"간통","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"간통","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"간통","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"간통","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"혼인빙자간음","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"혼인빙자간음","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"혼인빙자간음","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"혼인빙자간음","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"혼인빙자간음","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"혼인빙자간음","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"혼인빙자간음","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"혼인빙자간음","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"혼인빙자간음(위계간음)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"혼인빙자간음(위계간음)","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"혼인빙자간음(위계간음)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"혼인빙자간음(위계간음)","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"혼인빙자간음(위계간음)","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"혼인빙자간음(위계간음)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"혼인빙자간음(위계간음)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"혼인빙자간음(위계간음)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"공연음란","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"공연음란","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"공연음란","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"공연음란","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"공연음란","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"공연음란","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"공연음란","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"공연음란","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"음행매개","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"음행매개","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"음행매개","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"음행매개","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"음행매개","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"음행매개","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"음행매개","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"음행매개","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"음화등반포(판매,임대,전시,제조)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"음화등반포(판매,임대,전시,제조)","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"음화등반포(판매,임대,전시,제조)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"음화등반포(판매,임대,전시,제조)","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"음화등반포(판매,임대,전시,제조)","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"음화등반포(판매,임대,전시,제조)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"음화등반포(판매,임대,전시,제조)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"음화등반포(판매,임대,전시,제조)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","검거건수[건]","건","-","-","","","","-","-","2","-","-","-","-",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","검거인원[명]","명","-","-","","","","-","-","8","-","-","-","-",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","남자검거인원[명]","명","-","-","","","","-","-","8","-","-","-","-",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","검거건수[건]","건","-","-","","","","-","-","-","2","-","2","-",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","검거인원[명]","명","-","-","","","","-","-","-","4","-","2","-",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","남자검거인원[명]","명","-","-","","","","-","-","-","4","-","2","-",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","검거건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","발생건수 대비 검거건수[%]","%","-","","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","남자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","여자검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","불상검거인원[명]","명","-","-","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(성적목적다중이용장소침입)","발생건수[건]","건","","","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(성적목적다중이용장소침입)","검거건수[건]","건","","","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(성적목적다중이용장소침입)","발생건수 대비 검거건수[%]","%","","","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(성적목적다중이용장소침입)","검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(성적목적다중이용장소침입)","남자검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(성적목적다중이용장소침입)","여자검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(성적목적다중이용장소침입)","불상검거인원[명]","명","","","","","","-","-","-","-","-","-","-",
"성폭력범죄의처벌등에관한특례법(성적목적다중이용장소침입)","법인체[개]","개","","","","","","-","-","-","-","-","-","-",
"아동·청소년의성보호에관한법률(아동·청소년성착취물소지·제작·배포등)","발생건수[건]","건","-","-","","","","-","-","-","-","-","-","-",
"아동·청소년의성보호에관한법률(아동·청소년성착취물소지·제작·배포등)","검거건수[건]","건","-","1","","","","-","-","2","-","2","1","-",
"아동·청소년의성보호에관한법률(아동·청소년성착취물소지·제작·배포등)","발생건수 대비 검거건수[%]","%","-","100","","","","-","-","-","-","-","-","-",
"아동·청소년의성보호에관한법률(아동·청소년성착취물소지·제작·배포등)","검거인원[명]","명","-","7","","","","-","-","2","-","5","1","-",
"아동·청소년의성보호에관한법률(아동·청소년성착취물소지·제작·배포등)","남자검거인원[명]","명","-","7","","","","-","-","2","-","5","1","-",
